step,lr,total_its
212290,0.00060790,489.11
212300,0.00060788,485.13
212310,0.00060786,493.61
212320,0.00060783,489.14
212330,0.00060781,492.61
212340,0.00060778,493.16
212350,0.00060776,503.30
212360,0.00060774,478.43
212370,0.00060771,494.51
212380,0.00060769,480.65
212390,0.00060767,506.58
212400,0.00060764,488.95
212410,0.00060762,504.20
212420,0.00060760,496.01
212430,0.00060757,499.83
212440,0.00060755,520.46
212450,0.00060752,497.43
212460,0.00060750,503.94
212470,0.00060748,486.70
212480,0.00060745,499.41
212490,0.00060743,481.50
212500,0.00060741,483.42
212510,0.00060738,495.53
212520,0.00060736,502.62
212530,0.00060733,501.34
212540,0.00060731,487.21
212550,0.00060729,484.18
212560,0.00060726,471.11
212570,0.00060724,491.65
212580,0.00060722,503.07
212590,0.00060719,496.95
212600,0.00060717,494.93
212610,0.00060714,491.20
212620,0.00060712,500.84
212630,0.00060710,500.10
212640,0.00060707,493.62
212650,0.00060705,498.08
212660,0.00060703,494.51
212670,0.00060700,499.32
212680,0.00060698,493.04
212690,0.00060696,469.70
212700,0.00060693,501.15
212710,0.00060691,488.59
212720,0.00060688,501.54
212730,0.00060686,491.82
212740,0.00060684,490.25
212750,0.00060681,495.91
212760,0.00060679,492.88
212770,0.00060677,493.53
212780,0.00060674,497.38
212790,0.00060672,484.91
212800,0.00060669,485.95
212810,0.00060667,494.81
212820,0.00060665,495.28
212830,0.00060662,506.13
212840,0.00060660,490.07
212850,0.00060658,494.44
212860,0.00060655,482.79
212870,0.00060653,486.97
212880,0.00060650,493.97
212890,0.00060648,494.17
212900,0.00060646,491.10
212910,0.00060643,490.70
212920,0.00060641,497.76
212930,0.00060639,493.53
212940,0.00060636,474.98
212950,0.00060634,392.99
212960,0.00060632,498.32
212970,0.00060629,514.54
212980,0.00060627,486.72
212990,0.00060624,511.72
213000,0.00060622,497.98
213010,0.00060620,505.35
213020,0.00060617,488.87
213030,0.00060615,494.28
213040,0.00060613,471.28
213050,0.00060610,491.87
213060,0.00060608,502.58
213070,0.00060605,504.49
213080,0.00060603,478.90
213090,0.00060601,511.88
213100,0.00060598,484.41
213110,0.00060596,504.83
213120,0.00060594,490.59
213130,0.00060591,496.10
213140,0.00060589,507.99
213150,0.00060586,498.01
213160,0.00060584,498.04
213170,0.00060582,498.96
213180,0.00060579,500.26
213190,0.00060577,497.95
213200,0.00060575,487.63
213210,0.00060572,508.91
213220,0.00060570,491.89
213230,0.00060568,496.24
213240,0.00060565,480.84
213250,0.00060563,502.01
213260,0.00060560,483.96
213270,0.00060558,482.25
213280,0.00060556,509.08
213290,0.00060553,485.05
213300,0.00060551,486.41
213310,0.00060549,506.30
213320,0.00060546,483.91
213330,0.00060544,497.42
213340,0.00060541,497.46
213350,0.00060539,509.40
213360,0.00060537,485.01
213370,0.00060534,501.12
213380,0.00060532,507.05
213390,0.00060530,494.59
213400,0.00060527,498.59
213410,0.00060525,491.48
213420,0.00060522,494.13
213430,0.00060520,502.84
213440,0.00060518,496.41
213450,0.00060515,489.93
213460,0.00060513,500.32
213470,0.00060511,492.76
213480,0.00060508,496.50
213490,0.00060506,485.22
213500,0.00060504,486.03
213510,0.00060501,488.73
213520,0.00060499,506.76
213530,0.00060496,496.98
213540,0.00060494,494.40
213550,0.00060492,507.54
213560,0.00060489,483.22
213570,0.00060487,504.50
213580,0.00060485,484.23
213590,0.00060482,501.28
213600,0.00060480,509.17
213610,0.00060477,492.85
213620,0.00060475,495.33
213630,0.00060473,477.87
213640,0.00060470,485.16
213650,0.00060468,504.71
213660,0.00060466,481.15
213670,0.00060463,486.93
213680,0.00060461,475.58
213690,0.00060458,487.28
213700,0.00060456,505.60
213710,0.00060454,503.23
213720,0.00060451,487.84
213730,0.00060449,495.90
213740,0.00060447,490.77
213750,0.00060444,488.11
213760,0.00060442,515.12
213770,0.00060440,473.82
213780,0.00060437,487.54
213790,0.00060435,488.58
213800,0.00060432,496.88
213810,0.00060430,493.42
213820,0.00060428,481.42
213830,0.00060425,489.84
213840,0.00060423,496.31
213850,0.00060421,499.93
213860,0.00060418,498.55
213870,0.00060416,500.37
213880,0.00060413,495.59
213890,0.00060411,500.09
213900,0.00060409,495.31
213910,0.00060406,493.40
213920,0.00060404,490.87
213930,0.00060402,486.77
213940,0.00060399,502.01
213950,0.00060397,495.76
213960,0.00060394,500.82
213970,0.00060392,490.83
213980,0.00060390,489.25
213990,0.00060387,478.34
214000,0.00060385,415.53
214010,0.00060383,504.00
214020,0.00060380,492.91
214030,0.00060378,495.54
214040,0.00060376,495.95
214050,0.00060373,502.12
214060,0.00060371,493.37
214070,0.00060368,394.61
214080,0.00060366,503.52
214090,0.00060364,493.48
214100,0.00060361,493.47
214110,0.00060359,505.20
214120,0.00060357,490.99
214130,0.00060354,497.99
214140,0.00060352,497.80
214150,0.00060349,506.53
214160,0.00060347,492.34
214170,0.00060345,490.75
214180,0.00060342,497.88
214190,0.00060340,502.99
214200,0.00060338,399.89
214210,0.00060335,494.13
214220,0.00060333,502.32
214230,0.00060330,489.04
214240,0.00060328,496.58
214250,0.00060326,478.29
214260,0.00060323,496.18
214270,0.00060321,487.89
214280,0.00060319,493.37
214290,0.00060316,484.26
214300,0.00060314,501.02
214310,0.00060312,492.25
214320,0.00060309,511.09
214330,0.00060307,483.12
214340,0.00060304,493.35
214350,0.00060302,497.81
214360,0.00060300,480.24
214370,0.00060297,497.75
214380,0.00060295,491.80
214390,0.00060293,398.47
214400,0.00060290,490.18
214410,0.00060288,493.82
214420,0.00060285,505.72
214430,0.00060283,470.08
214440,0.00060281,493.15
214450,0.00060278,491.73
214460,0.00060276,492.17
214470,0.00060274,476.22
214480,0.00060271,497.50
214490,0.00060269,493.95
214500,0.00060266,480.24
214510,0.00060264,394.91
214520,0.00060262,501.02
214530,0.00060259,505.66
214540,0.00060257,491.73
214550,0.00060255,486.00
214560,0.00060252,489.56
214570,0.00060250,498.19
214580,0.00060248,490.70
214590,0.00060245,496.99
214600,0.00060243,485.23
214610,0.00060240,503.46
214620,0.00060238,492.29
214630,0.00060236,510.40
214640,0.00060233,496.12
214650,0.00060231,464.46
214660,0.00060229,507.89
214670,0.00060226,482.21
214680,0.00060224,516.35
214690,0.00060221,494.04
214700,0.00060219,488.61
214710,0.00060217,503.82
214720,0.00060214,487.40
214730,0.00060212,503.93
214740,0.00060210,491.45
214750,0.00060207,497.99
214760,0.00060205,491.34
214770,0.00060202,488.42
214780,0.00060200,496.21
214790,0.00060198,480.44
214800,0.00060195,485.06
214810,0.00060193,486.83
214820,0.00060191,493.41
214830,0.00060188,491.72
214840,0.00060186,492.39
214850,0.00060184,467.61
214860,0.00060181,508.36
214870,0.00060179,486.34
214880,0.00060176,496.38
214890,0.00060174,499.02
214900,0.00060172,487.57
214910,0.00060169,502.82
214920,0.00060167,497.07
214930,0.00060165,495.98
214940,0.00060162,504.86
214950,0.00060160,482.64
214960,0.00060157,491.77
214970,0.00060155,488.07
214980,0.00060153,503.72
214990,0.00060150,489.31
215000,0.00060148,491.60
215010,0.00060146,493.52
215020,0.00060143,499.60
215030,0.00060141,488.87
215040,0.00060138,482.64
215050,0.00060136,501.96
215060,0.00060134,497.32
215070,0.00060131,495.45
215080,0.00060129,500.85
215090,0.00060127,506.63
215100,0.00060124,487.33
215110,0.00060122,498.84
215120,0.00060120,496.38
215130,0.00060117,491.88
215140,0.00060115,487.13
215150,0.00060112,488.30
215160,0.00060110,480.82
215170,0.00060108,481.08
215180,0.00060105,479.26
215190,0.00060103,508.02
215200,0.00060101,503.11
215210,0.00060098,480.06
215220,0.00060096,495.66
215230,0.00060093,473.19
215240,0.00060091,489.12
215250,0.00060089,497.25
215260,0.00060086,492.49
215270,0.00060084,481.52
215280,0.00060082,491.27
215290,0.00060079,488.82
215300,0.00060077,497.30
215310,0.00060074,487.23
215320,0.00060072,486.67
215330,0.00060070,495.71
215340,0.00060067,489.94
215350,0.00060065,496.98
215360,0.00060063,495.53
215370,0.00060060,504.19
215380,0.00060058,490.04
215390,0.00060056,499.56
215400,0.00060053,496.62
215410,0.00060051,493.76
215420,0.00060048,498.94
215430,0.00060046,492.77
215440,0.00060044,497.36
215450,0.00060041,491.80
215460,0.00060039,507.53
215470,0.00060037,499.10
215480,0.00060034,484.23
215490,0.00060032,492.60
215500,0.00060029,494.30
215510,0.00060027,491.46
215520,0.00060025,497.21
215530,0.00060022,497.79
215540,0.00060020,498.48
215550,0.00060018,506.92
215560,0.00060015,489.10
215570,0.00060013,506.35
215580,0.00060010,504.17
215590,0.00060008,500.82
215600,0.00060006,498.89
215610,0.00060003,495.61
215620,0.00060001,485.79
215630,0.00059999,501.34
215640,0.00059996,506.70
215650,0.00059994,509.06
215660,0.00059992,467.05
215670,0.00059989,488.14
215680,0.00059987,501.54
215690,0.00059984,492.56
215700,0.00059982,488.90
215710,0.00059980,499.10
215720,0.00059977,508.45
215730,0.00059975,483.91
215740,0.00059973,496.24
215750,0.00059970,475.40
215760,0.00059968,491.88
215770,0.00059965,476.55
215780,0.00059963,505.99
215790,0.00059961,499.47
215800,0.00059958,494.84
215810,0.00059956,479.39
215820,0.00059954,500.99
215830,0.00059951,503.80
215840,0.00059949,486.80
215850,0.00059946,491.21
215860,0.00059944,506.20
215870,0.00059942,504.77
215880,0.00059939,489.54
215890,0.00059937,489.93
215900,0.00059935,510.60
215910,0.00059932,490.90
215920,0.00059930,496.33
215930,0.00059928,504.47
215940,0.00059925,478.52
215950,0.00059923,486.79
215960,0.00059920,504.52
215970,0.00059918,497.11
215980,0.00059916,495.24
215990,0.00059913,492.66
216000,0.00059911,396.37
216010,0.00059909,519.89
216020,0.00059906,492.79
216030,0.00059904,478.93
216040,0.00059901,503.71
216050,0.00059899,502.22
216060,0.00059897,493.18
216070,0.00059894,491.12
216080,0.00059892,506.85
216090,0.00059890,484.88
216100,0.00059887,473.72
216110,0.00059885,488.86
216120,0.00059882,484.67
216130,0.00059880,495.09
216140,0.00059878,474.98
216150,0.00059875,480.98
216160,0.00059873,486.30
216170,0.00059871,495.79
216180,0.00059868,512.35
216190,0.00059866,484.49
216200,0.00059864,505.43
216210,0.00059861,492.55
216220,0.00059859,497.88
216230,0.00059856,477.31
216240,0.00059854,495.51
216250,0.00059852,505.04
216260,0.00059849,508.93
216270,0.00059847,485.17
216280,0.00059845,497.62
216290,0.00059842,489.64
216300,0.00059840,502.60
216310,0.00059837,486.02
216320,0.00059835,492.91
216330,0.00059833,478.86
216340,0.00059830,495.30
216350,0.00059828,494.07
216360,0.00059826,502.74
216370,0.00059823,498.50
216380,0.00059821,492.46
216390,0.00059818,499.28
216400,0.00059816,501.45
216410,0.00059814,483.08
216420,0.00059811,490.30
216430,0.00059809,501.73
216440,0.00059807,500.70
216450,0.00059804,490.82
216460,0.00059802,500.67
216470,0.00059800,497.94
216480,0.00059797,498.97
216490,0.00059795,492.21
216500,0.00059792,484.05
216510,0.00059790,494.63
216520,0.00059788,482.97
216530,0.00059785,487.19
216540,0.00059783,488.11
216550,0.00059781,489.70
216560,0.00059778,479.83
216570,0.00059776,499.16
216580,0.00059773,489.97
216590,0.00059771,499.09
216600,0.00059769,489.53
216610,0.00059766,490.97
216620,0.00059764,489.62
216630,0.00059762,497.75
216640,0.00059759,479.85
216650,0.00059757,495.23
216660,0.00059754,493.11
216670,0.00059752,486.27
216680,0.00059750,495.29
216690,0.00059747,496.41
216700,0.00059745,489.64
216710,0.00059743,486.26
216720,0.00059740,483.34
216730,0.00059738,483.98
216740,0.00059736,502.62
216750,0.00059733,502.85
216760,0.00059731,494.61
216770,0.00059728,495.31
216780,0.00059726,499.94
216790,0.00059724,488.57
216800,0.00059721,496.49
216810,0.00059719,494.66
216820,0.00059717,497.83
216830,0.00059714,508.86
216840,0.00059712,494.68
216850,0.00059709,500.24
216860,0.00059707,490.50
216870,0.00059705,495.31
216880,0.00059702,495.63
216890,0.00059700,488.38
216900,0.00059698,500.52
216910,0.00059695,503.09
216920,0.00059693,500.97
216930,0.00059690,493.39
216940,0.00059688,486.66
216950,0.00059686,485.20
216960,0.00059683,490.71
216970,0.00059681,481.33
216980,0.00059679,499.59
216990,0.00059676,477.10
217000,0.00059674,482.94
217010,0.00059672,505.90
217020,0.00059669,496.47
217030,0.00059667,498.17
217040,0.00059664,499.18
217050,0.00059662,492.97
217060,0.00059660,498.00
217070,0.00059657,474.43
217080,0.00059655,495.86
217090,0.00059653,480.32
217100,0.00059650,468.54
217110,0.00059648,507.36
217120,0.00059645,495.66
217130,0.00059643,496.63
217140,0.00059641,506.61
217150,0.00059638,494.41
217160,0.00059636,486.62
217170,0.00059634,492.88
217180,0.00059631,502.50
217190,0.00059629,507.14
217200,0.00059626,487.99
217210,0.00059624,494.21
217220,0.00059622,506.10
217230,0.00059619,486.02
217240,0.00059617,501.81
217250,0.00059615,491.62
217260,0.00059612,485.58
217270,0.00059610,493.89
217280,0.00059608,490.77
217290,0.00059605,498.59
217300,0.00059603,504.77
217310,0.00059600,489.16
217320,0.00059598,507.39
217330,0.00059596,506.90
217340,0.00059593,503.85
217350,0.00059591,486.77
217360,0.00059589,493.58
217370,0.00059586,477.91
217380,0.00059584,495.77
217390,0.00059581,501.37
217400,0.00059579,485.04
217410,0.00059577,503.63
217420,0.00059574,495.64
217430,0.00059572,495.90
217440,0.00059570,511.96
217450,0.00059567,493.72
217460,0.00059565,498.23
217470,0.00059562,486.03
217480,0.00059560,478.22
217490,0.00059558,487.14
217500,0.00059555,498.00
217510,0.00059553,480.67
217520,0.00059551,493.84
217530,0.00059548,484.86
217540,0.00059546,506.48
217550,0.00059544,497.36
217560,0.00059541,491.99
217570,0.00059539,503.84
217580,0.00059536,496.43
217590,0.00059534,482.51
217600,0.00059532,503.67
217610,0.00059529,489.27
217620,0.00059527,475.24
217630,0.00059525,495.51
217640,0.00059522,486.59
217650,0.00059520,491.98
217660,0.00059517,492.09
217670,0.00059515,504.89
217680,0.00059513,494.88
217690,0.00059510,494.40
217700,0.00059508,501.05
217710,0.00059506,498.37
217720,0.00059503,487.80
217730,0.00059501,504.92
217740,0.00059498,497.04
217750,0.00059496,493.60
217760,0.00059494,489.39
217770,0.00059491,499.35
217780,0.00059489,496.06
217790,0.00059487,494.85
217800,0.00059484,475.84
217810,0.00059482,501.08
217820,0.00059480,516.30
217830,0.00059477,493.88
217840,0.00059475,495.41
217850,0.00059472,488.09
217860,0.00059470,506.71
217870,0.00059468,482.00
217880,0.00059465,479.58
217890,0.00059463,493.45
217900,0.00059461,504.42
217910,0.00059458,498.43
217920,0.00059456,480.19
217930,0.00059453,499.82
217940,0.00059451,486.19
217950,0.00059449,489.73
217960,0.00059446,501.98
217970,0.00059444,397.66
217980,0.00059442,494.79
217990,0.00059439,505.08
218000,0.00059437,401.04
218010,0.00059434,504.71
218020,0.00059432,504.05
218030,0.00059430,505.33
218040,0.00059427,485.09
218050,0.00059425,510.41
218060,0.00059423,499.84
218070,0.00059420,482.21
218080,0.00059418,496.34
218090,0.00059416,476.38
218100,0.00059413,490.22
218110,0.00059411,498.65
218120,0.00059408,499.86
218130,0.00059406,493.66
218140,0.00059404,499.10
218150,0.00059401,488.23
218160,0.00059399,504.41
218170,0.00059397,503.69
218180,0.00059394,495.09
218190,0.00059392,491.88
218200,0.00059389,493.09
218210,0.00059387,495.91
218220,0.00059385,495.61
218230,0.00059382,480.55
218240,0.00059380,496.95
218250,0.00059378,482.21
218260,0.00059375,485.08
218270,0.00059373,479.38
218280,0.00059370,495.58
218290,0.00059368,482.04
218300,0.00059366,479.47
218310,0.00059363,499.51
218320,0.00059361,500.19
218330,0.00059359,491.48
218340,0.00059356,487.68
218350,0.00059354,504.40
218360,0.00059352,486.71
218370,0.00059349,508.91
218380,0.00059347,470.91
218390,0.00059344,476.11
218400,0.00059342,500.60
218410,0.00059340,498.85
218420,0.00059337,487.78
218430,0.00059335,481.94
218440,0.00059333,505.41
218450,0.00059330,475.13
218460,0.00059328,498.85
218470,0.00059325,492.45
218480,0.00059323,510.55
218490,0.00059321,495.66
218500,0.00059318,504.15
218510,0.00059316,486.38
218520,0.00059314,497.63
218530,0.00059311,494.05
218540,0.00059309,481.70
218550,0.00059306,477.78
218560,0.00059304,479.97
218570,0.00059302,505.42
218580,0.00059299,512.14
218590,0.00059297,482.39
218600,0.00059295,492.54
218610,0.00059292,465.24
218620,0.00059290,514.73
218630,0.00059288,481.16
218640,0.00059285,485.77
218650,0.00059283,508.02
218660,0.00059280,493.21
218670,0.00059278,472.62
218680,0.00059276,501.47
218690,0.00059273,506.11
218700,0.00059271,483.15
218710,0.00059269,483.30
218720,0.00059266,480.61
218730,0.00059264,486.82
218740,0.00059261,492.11
218750,0.00059259,503.46
218760,0.00059257,485.64
218770,0.00059254,471.47
218780,0.00059252,508.45
218790,0.00059250,506.58
218800,0.00059247,496.49
218810,0.00059245,491.70
218820,0.00059242,494.50
218830,0.00059240,486.99
218840,0.00059238,509.32
218850,0.00059235,503.49
218860,0.00059233,500.49
218870,0.00059231,490.07
218880,0.00059228,483.27
218890,0.00059226,495.05
218900,0.00059224,488.07
218910,0.00059221,498.88
218920,0.00059219,499.33
218930,0.00059216,488.05
218940,0.00059214,500.58
218950,0.00059212,489.46
218960,0.00059209,496.14
218970,0.00059207,491.48
218980,0.00059205,491.90
218990,0.00059202,400.69
219000,0.00059200,493.88
219010,0.00059197,497.97
219020,0.00059195,491.73
219030,0.00059193,497.83
219040,0.00059190,492.43
219050,0.00059188,497.00
219060,0.00059186,494.22
219070,0.00059183,496.72
219080,0.00059181,502.53
219090,0.00059178,497.11
219100,0.00059176,492.01
219110,0.00059174,494.69
219120,0.00059171,493.84
219130,0.00059169,491.34
219140,0.00059167,491.74
219150,0.00059164,498.22
219160,0.00059162,484.80
219170,0.00059160,499.95
219180,0.00059157,497.21
219190,0.00059155,500.42
219200,0.00059152,504.82
219210,0.00059150,489.24
219220,0.00059148,501.92
219230,0.00059145,473.11
219240,0.00059143,501.12
219250,0.00059141,496.58
219260,0.00059138,505.23
219270,0.00059136,499.50
219280,0.00059133,496.20
219290,0.00059131,485.33
219300,0.00059129,488.17
219310,0.00059126,381.61
219320,0.00059124,494.02
219330,0.00059122,487.09
219340,0.00059119,499.19
219350,0.00059117,491.17
219360,0.00059114,503.51
219370,0.00059112,493.12
219380,0.00059110,502.11
219390,0.00059107,490.98
219400,0.00059105,490.96
219410,0.00059103,500.58
219420,0.00059100,489.27
219430,0.00059098,376.64
219440,0.00059096,498.39
219450,0.00059093,491.44
219460,0.00059091,498.64
219470,0.00059088,509.54
219480,0.00059086,490.94
219490,0.00059084,488.12
219500,0.00059081,497.20
219510,0.00059079,501.14
219520,0.00059077,494.71
